,Authors,Title,Year,EWE,ContextEWE,Country,SpeciesBinomial_adj,G_SpeciesGrouped,Kingdom,Type,Frequency,SampleSize(N)
199,"Piessens, Katrien; Adriaens, Dries; Jacquemyn, Hans; Honnay, Olivier",Synergistic effects of an extreme weather event and habitat fragmentation on a specialised insect herbivore,2009,Y,Y,Belgium,Anthyllis vulnerari,Angiospermae,Plantae,Temperature,1,40
199,"Piessens, Katrien; Adriaens, Dries; Jacquemyn, Hans; Honnay, Olivier",Synergistic effects of an extreme weather event and habitat fragmentation on a specialised insect herbivore,2009,Y,Y,Belgium,Cupido minimus,Arthropoda,Animalia,Temperature,1,61
199,"Piessens, Katrien; Adriaens, Dries; Jacquemyn, Hans; Honnay, Olivier",Synergistic effects of an extreme weather event and habitat fragmentation on a specialised insect herbivore,2009,Y,Y,Belgium,Anthyllis vulnerari,Angiospermae,Plantae,Temperature,1,40
199,"Piessens, Katrien; Adriaens, Dries; Jacquemyn, Hans; Honnay, Olivier",Synergistic effects of an extreme weather event and habitat fragmentation on a specialised insect herbivore,2009,Y,Y,Belgium,Anthyllis vulnerari,Angiospermae,Plantae,Temperature,1,18
199,"Piessens, Katrien; Adriaens, Dries; Jacquemyn, Hans; Honnay, Olivier",Synergistic effects of an extreme weather event and habitat fragmentation on a specialised insect herbivore,2009,Y,Y,Belgium,Cupido minimus,Arthropoda,Animalia,Temperature,1,950
199,"Piessens, Katrien; Adriaens, Dries; Jacquemyn, Hans; Honnay, Olivier",Synergistic effects of an extreme weather event and habitat fragmentation on a specialised insect herbivore,2009,Y,Y,Belgium,Anthyllis vulnerari,Angiospermae,Plantae,Temperature,1,27
199,"Piessens, Katrien; Adriaens, Dries; Jacquemyn, Hans; Honnay, Olivier",Synergistic effects of an extreme weather event and habitat fragmentation on a specialised insect herbivore,2009,Y,Y,Belgium,Anthyllis vulnerari,Angiospermae,Plantae,Temperature,1,38
199,"Piessens, Katrien; Adriaens, Dries; Jacquemyn, Hans; Honnay, Olivier",Synergistic effects of an extreme weather event and habitat fragmentation on a specialised insect herbivore,2009,Y,Y,Belgium,Cupido minimus,Arthropoda,Animalia,Temperature,1,936
199,"Piessens, Katrien; Adriaens, Dries; Jacquemyn, Hans; Honnay, Olivier",Synergistic effects of an extreme weather event and habitat fragmentation on a specialised insect herbivore,2009,Y,Y,Belgium,Anthyllis vulnerari,Angiospermae,Plantae,Temperature,1,21
199,"Piessens, Katrien; Adriaens, Dries; Jacquemyn, Hans; Honnay, Olivier",Synergistic effects of an extreme weather event and habitat fragmentation on a specialised insect herbivore,2009,Y,Y,Belgium,Cupido minimus,Arthropoda,Animalia,Temperature,1,250000
199,"Piessens, Katrien; Adriaens, Dries; Jacquemyn, Hans; Honnay, Olivier",Synergistic effects of an extreme weather event and habitat fragmentation on a specialised insect herbivore,2009,Y,Y,Belgium,Anthyllis vulnerari,Angiospermae,Plantae,Temperature,1,500000
199,"Piessens, Katrien; Adriaens, Dries; Jacquemyn, Hans; Honnay, Olivier",Synergistic effects of an extreme weather event and habitat fragmentation on a specialised insect herbivore,2009,Y,Y,Belgium,Cupido minimus,Arthropoda,Animalia,Temperature,1,49
199,"Piessens, Katrien; Adriaens, Dries; Jacquemyn, Hans; Honnay, Olivier",Synergistic effects of an extreme weather event and habitat fragmentation on a specialised insect herbivore,2009,Y,Y,Belgium,Cupido minimus,Arthropoda,Animalia,Temperature,1,71
74,"Tinsley, Richard C.; Stott, Lucy C.; Viney, Mark E.; Mable, Barbara K.; Tinsley, Matthew C.","Extinction of an introduced warm-climate alien species, Xenopus laevis, by extreme weather events",2015,Y,Y,England,Xenopus laevis,Amphibia,Animalia,Drought,1,40
74,"Tinsley, Richard C.; Stott, Lucy C.; Viney, Mark E.; Mable, Barbara K.; Tinsley, Matthew C.","Extinction of an introduced warm-climate alien species, Xenopus laevis, by extreme weather events",2015,Y,Y,England,Xenopus laevis,Amphibia,Animalia,Temperature,1,40
199,"Piessens, Katrien; Adriaens, Dries; Jacquemyn, Hans; Honnay, Olivier",Synergistic effects of an extreme weather event and habitat fragmentation on a specialised insect herbivore,2009,Y,Y,Belgium,Anthyllis vulnerari,Angiospermae,Plantae,Temperature,1,22
199,"Piessens, Katrien; Adriaens, Dries; Jacquemyn, Hans; Honnay, Olivier",Synergistic effects of an extreme weather event and habitat fragmentation on a specialised insect herbivore,2009,Y,Y,Belgium,Anthyllis vulnerari,Angiospermae,Plantae,Temperature,1,7
199,"Piessens, Katrien; Adriaens, Dries; Jacquemyn, Hans; Honnay, Olivier",Synergistic effects of an extreme weather event and habitat fragmentation on a specialised insect herbivore,2009,Y,Y,Belgium,Cupido minimus,Arthropoda,Animalia,Temperature,1,228
199,"Piessens, Katrien; Adriaens, Dries; Jacquemyn, Hans; Honnay, Olivier",Synergistic effects of an extreme weather event and habitat fragmentation on a specialised insect herbivore,2009,Y,Y,Belgium,Cupido minimus,Arthropoda,Animalia,Temperature,1,100
199,"Piessens, Katrien; Adriaens, Dries; Jacquemyn, Hans; Honnay, Olivier",Synergistic effects of an extreme weather event and habitat fragmentation on a specialised insect herbivore,2009,Y,Y,Belgium,Cupido minimus,Arthropoda,Animalia,Temperature,1,30
199,"Piessens, Katrien; Adriaens, Dries; Jacquemyn, Hans; Honnay, Olivier",Synergistic effects of an extreme weather event and habitat fragmentation on a specialised insect herbivore,2009,Y,Y,Belgium,Cupido minimus,Arthropoda,Animalia,Temperature,1,9
199,"Piessens, Katrien; Adriaens, Dries; Jacquemyn, Hans; Honnay, Olivier",Synergistic effects of an extreme weather event and habitat fragmentation on a specialised insect herbivore,2009,Y,Y,Belgium,Cupido minimus,Arthropoda,Animalia,Temperature,1,2
199,"Piessens, Katrien; Adriaens, Dries; Jacquemyn, Hans; Honnay, Olivier",Synergistic effects of an extreme weather event and habitat fragmentation on a specialised insect herbivore,2009,Y,Y,Belgium,Anthyllis vulnerari,Angiospermae,Plantae,Temperature,1,40
199,"Piessens, Katrien; Adriaens, Dries; Jacquemyn, Hans; Honnay, Olivier",Synergistic effects of an extreme weather event and habitat fragmentation on a specialised insect herbivore,2009,Y,Y,Belgium,Anthyllis vulnerari,Angiospermae,Plantae,Temperature,1,50
199,"Piessens, Katrien; Adriaens, Dries; Jacquemyn, Hans; Honnay, Olivier",Synergistic effects of an extreme weather event and habitat fragmentation on a specialised insect herbivore,2009,Y,Y,Belgium,Cupido minimus,Arthropoda,Animalia,Temperature,1,656
199,"Piessens, Katrien; Adriaens, Dries; Jacquemyn, Hans; Honnay, Olivier",Synergistic effects of an extreme weather event and habitat fragmentation on a specialised insect herbivore,2009,Y,Y,Belgium,Anthyllis vulnerari,Angiospermae,Plantae,Temperature,1,35
199,"Piessens, Katrien; Adriaens, Dries; Jacquemyn, Hans; Honnay, Olivier",Synergistic effects of an extreme weather event and habitat fragmentation on a specialised insect herbivore,2009,Y,Y,Belgium,Cupido minimus,Arthropoda,Animalia,Temperature,1,116
199,"Piessens, Katrien; Adriaens, Dries; Jacquemyn, Hans; Honnay, Olivier",Synergistic effects of an extreme weather event and habitat fragmentation on a specialised insect herbivore,2009,Y,Y,Belgium,Cupido minimus,Arthropoda,Animalia,Temperature,1,1515
199,"Piessens, Katrien; Adriaens, Dries; Jacquemyn, Hans; Honnay, Olivier",Synergistic effects of an extreme weather event and habitat fragmentation on a specialised insect herbivore,2009,Y,Y,Belgium,Cupido minimus,Arthropoda,Animalia,Temperature,1,56
199,"Piessens, Katrien; Adriaens, Dries; Jacquemyn, Hans; Honnay, Olivier",Synergistic effects of an extreme weather event and habitat fragmentation on a specialised insect herbivore,2009,Y,Y,Belgium,Cupido minimus,Arthropoda,Animalia,Temperature,1,170
199,"Piessens, Katrien; Adriaens, Dries; Jacquemyn, Hans; Honnay, Olivier",Synergistic effects of an extreme weather event and habitat fragmentation on a specialised insect herbivore,2009,Y,Y,Belgium,Anthyllis vulnerari,Angiospermae,Plantae,Temperature,1,700
199,"Piessens, Katrien; Adriaens, Dries; Jacquemyn, Hans; Honnay, Olivier",Synergistic effects of an extreme weather event and habitat fragmentation on a specialised insect herbivore,2009,Y,Y,Belgium,Anthyllis vulnerari,Angiospermae,Plantae,Temperature,1,130
199,"Piessens, Katrien; Adriaens, Dries; Jacquemyn, Hans; Honnay, Olivier",Synergistic effects of an extreme weather event and habitat fragmentation on a specialised insect herbivore,2009,Y,Y,Belgium,Anthyllis vulnerari,Angiospermae,Plantae,Temperature,1,300
199,"Piessens, Katrien; Adriaens, Dries; Jacquemyn, Hans; Honnay, Olivier",Synergistic effects of an extreme weather event and habitat fragmentation on a specialised insect herbivore,2009,Y,Y,Belgium,Anthyllis vulnerari,Angiospermae,Plantae,Temperature,1,130
199,"Piessens, Katrien; Adriaens, Dries; Jacquemyn, Hans; Honnay, Olivier",Synergistic effects of an extreme weather event and habitat fragmentation on a specialised insect herbivore,2009,Y,Y,Belgium,Anthyllis vulnerari,Angiospermae,Plantae,Temperature,1,250
199,"Piessens, Katrien; Adriaens, Dries; Jacquemyn, Hans; Honnay, Olivier",Synergistic effects of an extreme weather event and habitat fragmentation on a specialised insect herbivore,2009,Y,Y,Belgium,Anthyllis vulnerari,Angiospermae,Plantae,Temperature,1,90
48,"Fischer, Felicia M.; Wright, Alexandra J.; Eisenhauer, Nico; Ebeling, Anne; Roscher, Christiane; Wagg, Cameron; Weigelt, Alexandra; Weisser, Wolfgang W.; Pillar, Valerio D.",Plant species richness and functional traits affect community stability after a Flood event,2016,Y,Y,Germany ,"Festuca rubra, Veronica chamaedrys, Rumex acetosa",Plantae,Plantae,Flood,1,138
48,"Fischer, Felicia M.; Wright, Alexandra J.; Eisenhauer, Nico; Ebeling, Anne; Roscher, Christiane; Wagg, Cameron; Weigelt, Alexandra; Weisser, Wolfgang W.; Pillar, Valerio D.",Plant species richness and functional traits affect community stability after a Flood event,2016,Y,Y,Germany ,"Festuca rubra, Veronica chamaedrys, Rumex acetosa",Plantae,Plantae,Flood,1,138
16,"De Palma, Adriana; Dennis, Roger L. H.; Brereton, Tom; Leather, Simon R.; Oliver, Tom H.",Large reorganizations in butterfly communities during an extreme weather event,2016,Y,Y,Britain,Euphydryas aurinia ,Arthropoda,Animalia,drought,1,122
171,"Bokhorst, S.; Phoenix, G. K.; Bjerke, J. W.; Callaghan, T. V.; Huyer-Brugman, F.; Berg, M. P.",Extreme winter warming events more negatively impact small rather than large soil fauna: shift in community composition explained by traits not taxa,2012,Y,Y,Sweden,Parisotoma notabilis,Arthropoda,Animalia,Temperature,1,12
171,"Bokhorst, S.; Phoenix, G. K.; Bjerke, J. W.; Callaghan, T. V.; Huyer-Brugman, F.; Berg, M. P.",Extreme winter warming events more negatively impact small rather than large soil fauna: shift in community composition explained by traits not taxa,2012,Y,Y,Sweden,Ochsella bifasciata,Arthropoda,Animalia,Temperature,1,12
171,"Bokhorst, S.; Phoenix, G. K.; Bjerke, J. W.; Callaghan, T. V.; Huyer-Brugman, F.; Berg, M. P.",Extreme winter warming events more negatively impact small rather than large soil fauna: shift in community composition explained by traits not taxa,2012,Y,Y,Sweden,Pseudachorutes corticicolus,Arthropoda,Animalia,Temperature,1,12
171,"Bokhorst, S.; Phoenix, G. K.; Bjerke, J. W.; Callaghan, T. V.; Huyer-Brugman, F.; Berg, M. P.",Extreme winter warming events more negatively impact small rather than large soil fauna: shift in community composition explained by traits not taxa,2012,Y,Y,Sweden,Micranurida pygmaea,Arthropoda,Animalia,Temperature,1,12
171,"Bokhorst, S.; Phoenix, G. K.; Bjerke, J. W.; Callaghan, T. V.; Huyer-Brugman, F.; Berg, M. P.",Extreme winter warming events more negatively impact small rather than large soil fauna: shift in community composition explained by traits not taxa,2012,Y,Y,Sweden,Ochsella bifasciata,Arthropoda,Animalia,Temperature,1,12
171,"Bokhorst, S.; Phoenix, G. K.; Bjerke, J. W.; Callaghan, T. V.; Huyer-Brugman, F.; Berg, M. P.",Extreme winter warming events more negatively impact small rather than large soil fauna: shift in community composition explained by traits not taxa,2012,Y,Y,Sweden,Pseudachorutes corticicolus,Arthropoda,Animalia,Temperature,1,12
171,"Bokhorst, S.; Phoenix, G. K.; Bjerke, J. W.; Callaghan, T. V.; Huyer-Brugman, F.; Berg, M. P.",Extreme winter warming events more negatively impact small rather than large soil fauna: shift in community composition explained by traits not taxa,2012,Y,Y,Sweden,Micranurida pygmaea,Arthropoda,Animalia,Temperature,1,12
171,"Bokhorst, S.; Phoenix, G. K.; Bjerke, J. W.; Callaghan, T. V.; Huyer-Brugman, F.; Berg, M. P.",Extreme winter warming events more negatively impact small rather than large soil fauna: shift in community composition explained by traits not taxa,2012,Y,Y,Sweden,Leidocyrtus lignorum,Arthropoda,Animalia,Temperature,1,12
171,"Bokhorst, S.; Phoenix, G. K.; Bjerke, J. W.; Callaghan, T. V.; Huyer-Brugman, F.; Berg, M. P.",Extreme winter warming events more negatively impact small rather than large soil fauna: shift in community composition explained by traits not taxa,2012,Y,Y,Sweden,Leidocyrtus lignorum,Arthropoda,Animalia,Temperature,1,12
171,"Bokhorst, S.; Phoenix, G. K.; Bjerke, J. W.; Callaghan, T. V.; Huyer-Brugman, F.; Berg, M. P.",Extreme winter warming events more negatively impact small rather than large soil fauna: shift in community composition explained by traits not taxa,2012,Y,Y,Sweden,Nothrus palustris,Arthropoda,Animalia,Temperature,1,12
171,"Bokhorst, S.; Phoenix, G. K.; Bjerke, J. W.; Callaghan, T. V.; Huyer-Brugman, F.; Berg, M. P.",Extreme winter warming events more negatively impact small rather than large soil fauna: shift in community composition explained by traits not taxa,2012,Y,Y,Sweden,Isotomiella minor,Arthropoda,Animalia,Temperature,1,12
171,"Bokhorst, S.; Phoenix, G. K.; Bjerke, J. W.; Callaghan, T. V.; Huyer-Brugman, F.; Berg, M. P.",Extreme winter warming events more negatively impact small rather than large soil fauna: shift in community composition explained by traits not taxa,2012,Y,Y,Sweden,Dicytroma fusca,Arthropoda,Animalia,Temperature,1,12
171,"Bokhorst, S.; Phoenix, G. K.; Bjerke, J. W.; Callaghan, T. V.; Huyer-Brugman, F.; Berg, M. P.",Extreme winter warming events more negatively impact small rather than large soil fauna: shift in community composition explained by traits not taxa,2012,Y,Y,Sweden,Mesaphorura macrochaeta,Arthropoda,Animalia,Temperature,1,12
171,"Bokhorst, S.; Phoenix, G. K.; Bjerke, J. W.; Callaghan, T. V.; Huyer-Brugman, F.; Berg, M. P.",Extreme winter warming events more negatively impact small rather than large soil fauna: shift in community composition explained by traits not taxa,2012,Y,Y,Sweden,Typhlodromus pyri,Arthropoda,Animalia,Temperature,1,12
171,"Bokhorst, S.; Phoenix, G. K.; Bjerke, J. W.; Callaghan, T. V.; Huyer-Brugman, F.; Berg, M. P.",Extreme winter warming events more negatively impact small rather than large soil fauna: shift in community composition explained by traits not taxa,2012,Y,Y,Sweden,Suctobelba quadrimaculata,Arthropoda,Animalia,Temperature,1,12
171,"Bokhorst, S.; Phoenix, G. K.; Bjerke, J. W.; Callaghan, T. V.; Huyer-Brugman, F.; Berg, M. P.",Extreme winter warming events more negatively impact small rather than large soil fauna: shift in community composition explained by traits not taxa,2012,Y,Y,Sweden,Protaphorura gisini,Arthropoda,Animalia,Temperature,1,12
171,"Bokhorst, S.; Phoenix, G. K.; Bjerke, J. W.; Callaghan, T. V.; Huyer-Brugman, F.; Berg, M. P.",Extreme winter warming events more negatively impact small rather than large soil fauna: shift in community composition explained by traits not taxa,2012,Y,Y,Sweden,Ceratozetella thienemanni,Arthropoda,Animalia,Temperature,1,12
171,"Bokhorst, S.; Phoenix, G. K.; Bjerke, J. W.; Callaghan, T. V.; Huyer-Brugman, F.; Berg, M. P.",Extreme winter warming events more negatively impact small rather than large soil fauna: shift in community composition explained by traits not taxa,2012,Y,Y,Sweden,Micranurida forsslundi,Arthropoda,Animalia,Temperature,1,12
171,"Bokhorst, S.; Phoenix, G. K.; Bjerke, J. W.; Callaghan, T. V.; Huyer-Brugman, F.; Berg, M. P.",Extreme winter warming events more negatively impact small rather than large soil fauna: shift in community composition explained by traits not taxa,2012,Y,Y,Sweden,Total Oribatida,Arthropoda,Animalia,Temperature,1,12
171,"Bokhorst, S.; Phoenix, G. K.; Bjerke, J. W.; Callaghan, T. V.; Huyer-Brugman, F.; Berg, M. P.",Extreme winter warming events more negatively impact small rather than large soil fauna: shift in community composition explained by traits not taxa,2012,Y,Y,Sweden,Folsomia sensibilis,Arthropoda,Animalia,Temperature,1,12
171,"Bokhorst, S.; Phoenix, G. K.; Bjerke, J. W.; Callaghan, T. V.; Huyer-Brugman, F.; Berg, M. P.",Extreme winter warming events more negatively impact small rather than large soil fauna: shift in community composition explained by traits not taxa,2012,Y,Y,Sweden,Folsomia sensibilis,Arthropoda,Animalia,Temperature,1,12
171,"Bokhorst, S.; Phoenix, G. K.; Bjerke, J. W.; Callaghan, T. V.; Huyer-Brugman, F.; Berg, M. P.",Extreme winter warming events more negatively impact small rather than large soil fauna: shift in community composition explained by traits not taxa,2012,Y,Y,Sweden,Leidocyrtus lignorum,Arthropoda,Animalia,Temperature,1,12
